
Oct 10 18:39:55 +0000 OX-56195b7b3baba [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b3c9c6 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b3f9b9 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b3cdf8 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b3f9b9 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b40a73 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b40aa1 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b41331 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b41bf6 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b453a9 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b468d2 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:55 +0000 OX-56195b7b453a9 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b4ba2b [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b4db8c [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b4d362 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:55 +0000 OX-56195b7b51b27 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b54d04 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b55886 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:55 +0000 OX-56195b7b54d04 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b58c2f [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:55 +0000 OX-56195b7b59507 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b59838 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b5b629 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:55 +0000 OX-56195b7b5ecfd [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b5e1ee [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:55 +0000 OX-56195b7b5e7a5 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:55 +0000 OX-56195b7b5ecfd [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b60c92 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b669dc [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b6466f [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b669dc [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b6bc9d [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b707c5 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b719e3 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b707c5 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b71492 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b735ab [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:55 +0000 OX-56195b7b7befb [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b795d0 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b7edfb [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b7befb [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b84307 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b8ba9b [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b8a569 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b8da6e [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b8ba9b [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b8d7d6 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b919a7 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:55 +0000 OX-56195b7b924ff [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:55 +0000 OX-56195b7b913f9 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b956c1 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b9225c [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b99fbe [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b99bfa [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b9abcf [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b99fbe [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b9d6d1 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b9dd8f [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7b9c3be [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7b9d6d1 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7ba4239 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7ba300c [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7ba251d [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7ba57e5 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7ba4239 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7ba5f73 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:55 +0000 OX-56195b7ba6e78 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7bae368 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7bafa21 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7bb3e7d [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7bb4ead [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7bb5b73 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7bb2fd0 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7bb45b9 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7bb4ead [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7bb7fcc [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7bb5b73 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7bb9917 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:55 +0000 OX-56195b7bb7fcc [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7bbc542 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7bc1309 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7bc22ed [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7bc6020 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7bd17d0 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7bd1ea0 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7bd5e77 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7bd98b5 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7bd93db [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7be2789 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7be1ae6 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7be3e4c [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7be6726 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7be92b4 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7be9a9f [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7bee2db [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7bf0246 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:55 +0000 OX-56195b7beec7f [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7bee2db [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:55 +0000 OX-56195b7bf1d9c [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7bf227b [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7bf29ee [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7bf2c5e [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7bf2838 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7bf2bca [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c00e36 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c023be [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c05af9 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7c08969 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c090ee [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c0b9aa [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7c0cebd [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c0f887 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7c11776 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7c0fa39 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c1167b [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c128b9 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c15a0b [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c15a0b [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c17eaf [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c19eaf [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7c17eaf [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c1c3d2 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c1b14c [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c1c3d2 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c1eb6f [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c1c750 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c1eb6f [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c205c1 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c240a8 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c284f8 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c2631b [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c28140 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c29d03 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7c28d4e [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c2dcc5 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c2f32e [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c2fcb6 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c2dcc5 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c38847 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c38847 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c3bc7e [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c3b4d6 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c3bc7e [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c3f76e [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c4139b [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7c42d05 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c43c18 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7c4d07f [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c4f029 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c4c65a [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c4d07f [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c51198 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c523da [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c56483 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c53fa9 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c54e4c [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c56483 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c563a2 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c5e40a [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c5d877 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c602ef [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7c5e40a [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c6689e [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7c669eb [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c6afe4 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7c6ee8f [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c6c7d5 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c6d30b [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c6ee8f [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c7068b [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c70a56 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c73cf2 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c75d0e [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c7b6b0 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7c7c8c4 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c7a777 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c7c8c4 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c7d3ce [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c8111a [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c7f59a [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c8111a [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c8a4e3 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c8a4e3 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c8df02 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c8b5f1 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c8c39c [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c8ed7d [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7c8f4bd [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c8df02 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c8df18 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c8f4bd [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c966f7 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c99b26 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7c9a2f4 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c9a6c2 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c9ad27 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c9be56 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7c9ac81 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7c9f0e3 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7ca3c19 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7ca3df4 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7ca4cba [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7ca241a [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7ca2899 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7ca4d1f [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7ca634d [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7ca3c19 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7ca4cba [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7cab8e9 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7cab210 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7cad8b2 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7cad866 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7cab5ea [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7cad866 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7caf0bb [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7cb6f11 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7cb4bc6 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7cbddc8 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7cc0c77 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7cbf96d [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7cc1bd2 [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7cc3ff1 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7cc4ebc [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7cc3e9e [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7cc7c3a [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7cc9853 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7cca3b3 [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7cc7c3a [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7cca647 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7cce176 [  warning]  mysql_close() expects parameter 1 to be resource, null given
Oct 10 18:39:56 +0000 OX-56195b7ccddec [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7cd294e [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
Oct 10 18:39:56 +0000 OX-56195b7cd4cdc [  warning]  in_array() expects parameter 2 to be array, null given
Oct 10 18:39:56 +0000 OX-56195b7cdce8e [  warning]  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given
